order_id,quantity,month,day,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_name
142,1,Jan,Sat,13,16.0,16.0,M,Veggie,The Green Garden Pizza
143,1,Jan,Sat,13,12.75,12.75,S,Chicken,The California Chicken Pizza
143,1,Jan,Sat,13,12.0,12.0,S,Classic,The Classic Deluxe Pizza
143,1,Jan,Sat,13,16.5,16.5,L,Classic,The Hawaiian Pizza
143,1,Jan,Sat,13,16.0,16.0,M,Veggie,The Mexicana Pizza
143,1,Jan,Sat,13,15.25,15.25,L,Classic,The Pepperoni Pizza
143,1,Jan,Sat,13,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
143,1,Jan,Sat,13,20.75,20.75,L,Chicken,The Thai Chicken Pizza
143,1,Jan,Sat,13,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
144,3,Jan,Sat,13,16.75,50.25,M,Chicken,The Barbecue Chicken Pizza
144,1,Jan,Sat,13,12.0,12.0,S,Classic,The Big Meat Pizza
144,1,Jan,Sat,13,20.75,20.75,L,Chicken,The California Chicken Pizza
144,1,Jan,Sat,13,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
144,1,Jan,Sat,13,18.5,18.5,L,Veggie,The Five Cheese Pizza
144,1,Jan,Sat,13,17.95,17.95,L,Veggie,The Four Cheese Pizza
144,1,Jan,Sat,13,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
144,1,Jan,Sat,13,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
144,1,Jan,Sat,13,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
144,1,Jan,Sat,13,20.75,20.75,L,Supreme,The Spicy Italian Pizza
144,1,Jan,Sat,13,16.75,16.75,M,Chicken,The Thai Chicken Pizza
144,1,Jan,Sat,13,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
145,1,Jan,Sat,13,12.0,12.0,S,Classic,The Greek Pizza
146,1,Jan,Sat,14,20.75,20.75,L,Chicken,The California Chicken Pizza
146,1,Jan,Sat,14,14.75,14.75,M,Veggie,The Four Cheese Pizza
146,1,Jan,Sat,14,13.25,13.25,M,Classic,The Hawaiian Pizza
147,1,Jan,Sat,14,25.5,25.5,XL,Classic,The Greek Pizza
148,1,Jan,Sat,14,12.0,12.0,S,Veggie,The Mediterranean Pizza
149,1,Jan,Sat,14,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
150,1,Jan,Sat,14,12.5,12.5,M,Classic,The Pepperoni Pizza
151,1,Jan,Sat,15,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
151,1,Jan,Sat,15,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
152,1,Jan,Sat,15,10.5,10.5,S,Classic,The Hawaiian Pizza
152,1,Jan,Sat,15,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
152,1,Jan,Sat,15,12.75,12.75,S,Chicken,The Thai Chicken Pizza
152,1,Jan,Sat,15,16.0,16.0,M,Classic,The Greek Pizza
153,1,Jan,Sat,15,16.0,16.0,M,Veggie,The Mexicana Pizza
154,1,Jan,Sat,15,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
155,1,Jan,Sat,15,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
155,1,Jan,Sat,15,20.5,20.5,L,Classic,The Napolitana Pizza
155,1,Jan,Sat,15,15.25,15.25,L,Classic,The Pepperoni Pizza
155,1,Jan,Sat,15,20.75,20.75,L,Supreme,The Pepper Salami Pizza
156,1,Jan,Sat,15,16.0,16.0,M,Classic,The Napolitana Pizza
156,1,Jan,Sat,15,20.75,20.75,L,Chicken,The Thai Chicken Pizza
157,1,Jan,Sat,15,20.75,20.75,L,Supreme,The Italian Supreme Pizza
157,1,Jan,Sat,15,16.0,16.0,M,Veggie,The Mediterranean Pizza
157,1,Jan,Sat,15,16.25,16.25,M,Supreme,The Sicilian Pizza
157,1,Jan,Sat,15,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
158,1,Jan,Sat,15,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
158,1,Jan,Sat,15,16.75,16.75,M,Chicken,The Thai Chicken Pizza
159,1,Jan,Sat,15,17.95,17.95,L,Veggie,The Four Cheese Pizza
159,1,Jan,Sat,15,16.75,16.75,M,Chicken,The Thai Chicken Pizza
160,1,Jan,Sat,16,16.0,16.0,M,Classic,The Classic Deluxe Pizza
161,1,Jan,Sat,16,10.5,10.5,S,Classic,The Hawaiian Pizza
161,1,Jan,Sat,16,16.5,16.5,M,Supreme,The Spicy Italian Pizza
161,1,Jan,Sat,16,25.5,25.5,XL,Classic,The Greek Pizza
162,1,Jan,Sat,16,12.0,12.0,S,Classic,The Big Meat Pizza
163,1,Jan,Sat,16,13.25,13.25,M,Classic,The Hawaiian Pizza
163,1,Jan,Sat,16,15.25,15.25,L,Classic,The Pepperoni Pizza
163,1,Jan,Sat,16,16.0,16.0,M,Classic,The Greek Pizza
164,1,Jan,Sat,16,20.75,20.75,L,Chicken,The California Chicken Pizza
164,1,Jan,Sat,16,12.5,12.5,M,Classic,The Pepperoni Pizza
165,1,Jan,Sat,16,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
166,1,Jan,Sat,16,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
167,1,Jan,Sat,17,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
167,1,Jan,Sat,17,16.5,16.5,M,Supreme,The Italian Supreme Pizza
167,1,Jan,Sat,17,12.5,12.5,M,Classic,The Pepperoni Pizza
168,1,Jan,Sat,17,12.0,12.0,S,Classic,The Big Meat Pizza
168,1,Jan,Sat,17,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
169,1,Jan,Sat,17,17.95,17.95,L,Veggie,The Four Cheese Pizza
169,1,Jan,Sat,17,12.0,12.0,S,Classic,The Italian Capocollo Pizza
169,1,Jan,Sat,17,16.25,16.25,M,Supreme,The Sicilian Pizza
170,1,Jan,Sat,17,16.5,16.5,L,Classic,The Hawaiian Pizza
171,1,Jan,Sat,17,16.0,16.0,M,Classic,The Napolitana Pizza
172,1,Jan,Sat,17,12.0,12.0,S,Classic,The Napolitana Pizza
172,1,Jan,Sat,17,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
172,1,Jan,Sat,17,20.75,20.75,L,Chicken,The Thai Chicken Pizza
173,1,Jan,Sat,17,16.75,16.75,M,Chicken,The California Chicken Pizza
173,1,Jan,Sat,17,16.0,16.0,M,Classic,The Classic Deluxe Pizza
173,1,Jan,Sat,17,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
174,1,Jan,Sat,17,12.0,12.0,S,Classic,The Big Meat Pizza
174,1,Jan,Sat,17,20.75,20.75,L,Chicken,The California Chicken Pizza
174,1,Jan,Sat,17,16.75,16.75,M,Chicken,The California Chicken Pizza
174,1,Jan,Sat,17,16.0,16.0,M,Classic,The Italian Capocollo Pizza
175,1,Jan,Sat,17,20.75,20.75,L,Supreme,The Italian Supreme Pizza
176,1,Jan,Sat,17,20.75,20.75,L,Chicken,The California Chicken Pizza
176,1,Jan,Sat,17,16.5,16.5,M,Supreme,The Pepper Salami Pizza
177,1,Jan,Sat,17,12.0,12.0,S,Classic,The Napolitana Pizza
177,1,Jan,Sat,17,20.75,20.75,L,Chicken,The Thai Chicken Pizza
178,1,Jan,Sat,18,20.75,20.75,L,Supreme,The Pepper Salami Pizza
179,1,Jan,Sat,18,16.5,16.5,L,Classic,The Hawaiian Pizza
179,1,Jan,Sat,18,16.25,16.25,M,Supreme,The Sicilian Pizza
179,1,Jan,Sat,18,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
180,1,Jan,Sat,18,20.5,20.5,L,Classic,The Classic Deluxe Pizza
180,1,Jan,Sat,18,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
181,1,Jan,Sat,18,20.25,20.25,L,Veggie,The Mexicana Pizza
182,1,Jan,Sat,18,23.65,23.65,S,Supreme,The Brie Carre Pizza
182,1,Jan,Sat,18,20.75,20.75,L,Supreme,The Pepper Salami Pizza
183,1,Jan,Sat,18,16.0,16.0,M,Classic,The Napolitana Pizza
183,1,Jan,Sat,18,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
183,1,Jan,Sat,18,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
184,1,Jan,Sat,18,16.5,16.5,L,Classic,The Hawaiian Pizza
185,1,Jan,Sat,19,16.25,16.25,M,Supreme,The Sicilian Pizza
185,1,Jan,Sat,19,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
186,1,Jan,Sat,19,20.25,20.25,L,Veggie,The Mexicana Pizza
186,1,Jan,Sat,19,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
186,1,Jan,Sat,19,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
186,1,Jan,Sat,19,20.75,20.75,L,Chicken,The Thai Chicken Pizza
187,1,Jan,Sat,19,18.5,18.5,L,Veggie,The Five Cheese Pizza
187,1,Jan,Sat,19,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
188,1,Jan,Sat,20,18.5,18.5,L,Veggie,The Five Cheese Pizza
188,1,Jan,Sat,20,9.75,9.75,S,Classic,The Pepperoni Pizza
188,1,Jan,Sat,20,20.75,20.75,L,Supreme,The Pepper Salami Pizza
189,2,Jan,Sat,20,12.0,24.0,S,Classic,The Big Meat Pizza
189,1,Jan,Sat,20,12.75,12.75,S,Chicken,The Thai Chicken Pizza
190,1,Jan,Sat,20,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
190,1,Jan,Sat,20,14.75,14.75,M,Veggie,The Four Cheese Pizza
190,1,Jan,Sat,20,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
190,1,Jan,Sat,20,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
191,1,Jan,Sat,20,20.75,20.75,L,Chicken,The California Chicken Pizza
191,1,Jan,Sat,20,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
192,1,Jan,Sat,20,12.25,12.25,S,Supreme,The Sicilian Pizza
192,1,Jan,Sat,20,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
193,1,Jan,Sat,20,12.0,12.0,S,Classic,The Big Meat Pizza
193,1,Jan,Sat,20,16.75,16.75,M,Chicken,The California Chicken Pizza
193,2,Jan,Sat,20,20.75,41.5,L,Chicken,The Chicken Alfredo Pizza
194,1,Jan,Sat,21,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
195,1,Jan,Sat,21,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
196,1,Jan,Sat,21,12.25,12.25,S,Supreme,The Sicilian Pizza
196,1,Jan,Sat,21,16.5,16.5,M,Supreme,The Spicy Italian Pizza
196,1,Jan,Sat,21,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
197,1,Jan,Sat,21,17.95,17.95,L,Veggie,The Four Cheese Pizza
197,1,Jan,Sat,21,20.5,20.5,L,Classic,The Italian Capocollo Pizza
197,1,Jan,Sat,21,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
197,1,Jan,Sat,21,20.75,20.75,L,Supreme,The Soppressata Pizza
198,1,Jan,Sat,21,12.0,12.0,S,Classic,The Big Meat Pizza
198,1,Jan,Sat,21,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
199,1,Jan,Sat,22,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
200,1,Jan,Sat,22,25.5,25.5,XL,Classic,The Greek Pizza
201,1,Jan,Sat,22,16.25,16.25,M,Supreme,The Calabrese Pizza
201,1,Jan,Sat,22,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
201,1,Jan,Sat,22,20.75,20.75,L,Supreme,The Italian Supreme Pizza
201,1,Jan,Sat,22,25.5,25.5,XL,Classic,The Greek Pizza
202,1,Jan,Sat,22,12.75,12.75,S,Chicken,The California Chicken Pizza
203,1,Jan,Sun,11,20.75,20.75,L,Chicken,The California Chicken Pizza
203,1,Jan,Sun,11,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
203,1,Jan,Sun,11,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
203,1,Jan,Sun,11,12.0,12.0,S,Classic,The Greek Pizza
204,1,Jan,Sun,11,20.75,20.75,L,Supreme,The Spicy Italian Pizza
205,1,Jan,Sun,11,12.75,12.75,S,Chicken,The California Chicken Pizza
205,1,Jan,Sun,11,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
205,1,Jan,Sun,11,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
206,1,Jan,Sun,11,16.0,16.0,M,Classic,The Napolitana Pizza
206,1,Jan,Sun,11,9.75,9.75,S,Classic,The Pepperoni Pizza
206,1,Jan,Sun,11,20.75,20.75,L,Supreme,The Spicy Italian Pizza
207,1,Jan,Sun,12,20.75,20.75,L,Supreme,The Spicy Italian Pizza
208,1,Jan,Sun,12,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
208,1,Jan,Sun,12,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
208,1,Jan,Sun,12,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
208,1,Jan,Sun,12,12.5,12.5,M,Classic,The Pepperoni Pizza
208,1,Jan,Sun,12,16.0,16.0,M,Classic,The Greek Pizza
209,1,Jan,Sun,12,20.75,20.75,L,Chicken,The California Chicken Pizza
210,1,Jan,Sun,12,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
211,1,Jan,Sun,12,9.75,9.75,S,Classic,The Pepperoni Pizza
212,1,Jan,Sun,13,20.5,20.5,L,Classic,The Italian Capocollo Pizza
213,1,Jan,Sun,13,17.95,17.95,L,Veggie,The Four Cheese Pizza
214,1,Jan,Sun,13,20.5,20.5,L,Classic,The Italian Capocollo Pizza
214,1,Jan,Sun,13,16.5,16.5,M,Supreme,The Italian Supreme Pizza
214,1,Jan,Sun,13,12.0,12.0,S,Veggie,The Mexicana Pizza
214,1,Jan,Sun,13,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
215,1,Jan,Sun,13,12.0,12.0,S,Veggie,The Green Garden Pizza
216,1,Jan,Sun,14,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
216,1,Jan,Sun,14,18.5,18.5,L,Veggie,The Five Cheese Pizza
216,1,Jan,Sun,14,16.5,16.5,L,Classic,The Hawaiian Pizza
217,1,Jan,Sun,14,16.0,16.0,M,Classic,The Classic Deluxe Pizza
217,1,Jan,Sun,14,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
218,1,Jan,Sun,14,16.5,16.5,M,Supreme,The Spicy Italian Pizza
219,1,Jan,Sun,14,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
219,1,Jan,Sun,14,18.5,18.5,L,Veggie,The Five Cheese Pizza
219,1,Jan,Sun,14,16.5,16.5,M,Supreme,The Pepper Salami Pizza
219,1,Jan,Sun,14,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
220,1,Jan,Sun,15,10.5,10.5,S,Classic,The Hawaiian Pizza
220,1,Jan,Sun,15,12.0,12.0,S,Classic,The Italian Capocollo Pizza
220,1,Jan,Sun,15,20.5,20.5,L,Classic,The Napolitana Pizza
220,1,Jan,Sun,15,20.75,20.75,L,Supreme,The Spicy Italian Pizza
221,1,Jan,Sun,15,18.5,18.5,L,Veggie,The Five Cheese Pizza
221,1,Jan,Sun,15,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
221,1,Jan,Sun,15,12.0,12.0,S,Classic,The Greek Pizza
222,1,Jan,Sun,15,17.95,17.95,L,Veggie,The Four Cheese Pizza
222,1,Jan,Sun,15,12.25,12.25,S,Supreme,The Sicilian Pizza
223,1,Jan,Sun,16,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
224,1,Jan,Sun,16,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza
224,1,Jan,Sun,16,16.5,16.5,M,Supreme,The Italian Supreme Pizza
224,1,Jan,Sun,16,16.0,16.0,M,Classic,The Napolitana Pizza
224,1,Jan,Sun,16,20.75,20.75,L,Chicken,The Thai Chicken Pizza
225,1,Jan,Sun,16,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
225,1,Jan,Sun,16,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
225,1,Jan,Sun,16,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
226,1,Jan,Sun,16,20.5,20.5,L,Classic,The Classic Deluxe Pizza
227,1,Jan,Sun,17,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
227,1,Jan,Sun,17,16.0,16.0,M,Classic,The Greek Pizza
228,1,Jan,Sun,17,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
229,1,Jan,Sun,17,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
229,1,Jan,Sun,17,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
229,1,Jan,Sun,17,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
230,1,Jan,Sun,17,16.75,16.75,M,Chicken,The Thai Chicken Pizza
231,1,Jan,Sun,18,20.75,20.75,L,Chicken,The California Chicken Pizza
231,1,Jan,Sun,18,12.0,12.0,S,Classic,The Napolitana Pizza
231,1,Jan,Sun,18,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
232,1,Jan,Sun,18,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
232,1,Jan,Sun,18,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
233,1,Jan,Sun,18,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
234,1,Jan,Sun,18,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
234,1,Jan,Sun,18,12.5,12.5,S,Supreme,The Italian Supreme Pizza
234,1,Jan,Sun,18,16.0,16.0,M,Classic,The Napolitana Pizza
235,1,Jan,Sun,18,16.75,16.75,M,Chicken,The California Chicken Pizza
236,1,Jan,Sun,19,20.5,20.5,L,Classic,The Classic Deluxe Pizza
236,1,Jan,Sun,19,16.0,16.0,M,Veggie,The Green Garden Pizza
237,1,Jan,Sun,19,12.0,12.0,S,Veggie,The Green Garden Pizza
238,1,Jan,Sun,19,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
239,1,Jan,Sun,19,20.75,20.75,L,Supreme,The Italian Supreme Pizza
239,1,Jan,Sun,19,16.75,16.75,M,Chicken,The Thai Chicken Pizza
240,1,Jan,Sun,20,14.75,14.75,M,Veggie,The Four Cheese Pizza
241,1,Jan,Sun,20,16.25,16.25,M,Supreme,The Sicilian Pizza
241,1,Jan,Sun,20,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
242,1,Jan,Sun,20,16.25,16.25,M,Supreme,The Calabrese Pizza
242,1,Jan,Sun,20,20.75,20.75,L,Chicken,The Thai Chicken Pizza
242,1,Jan,Sun,20,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
243,1,Jan,Sun,20,20.5,20.5,L,Classic,The Classic Deluxe Pizza
243,1,Jan,Sun,20,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
244,1,Jan,Sun,20,12.5,12.5,S,Supreme,The Italian Supreme Pizza
244,1,Jan,Sun,20,20.75,20.75,L,Supreme,The Spicy Italian Pizza
245,1,Jan,Sun,20,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
245,1,Jan,Sun,20,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
246,1,Jan,Sun,20,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
246,1,Jan,Sun,20,15.25,15.25,L,Classic,The Pepperoni Pizza
247,1,Jan,Sun,20,13.25,13.25,M,Classic,The Hawaiian Pizza
247,1,Jan,Sun,20,16.25,16.25,M,Supreme,The Sicilian Pizza
247,1,Jan,Sun,20,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
248,1,Jan,Sun,20,10.5,10.5,S,Classic,The Hawaiian Pizza
248,1,Jan,Sun,20,20.75,20.75,L,Chicken,The Thai Chicken Pizza
249,1,Jan,Sun,21,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
249,1,Jan,Sun,21,12.25,12.25,S,Supreme,The Calabrese Pizza
250,1,Jan,Sun,21,14.75,14.75,M,Veggie,The Four Cheese Pizza
251,1,Jan,Sun,21,16.0,16.0,M,Veggie,The Mexicana Pizza
252,1,Jan,Sun,22,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
253,1,Jan,Sun,22,23.65,23.65,S,Supreme,The Brie Carre Pizza
254,1,Jan,Sun,22,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
254,1,Jan,Sun,22,23.65,23.65,S,Supreme,The Brie Carre Pizza
254,1,Jan,Sun,22,18.5,18.5,L,Veggie,The Five Cheese Pizza
255,1,Jan,Mon,11,18.5,18.5,L,Veggie,The Five Cheese Pizza
255,1,Jan,Mon,11,16.0,16.0,M,Veggie,The Green Garden Pizza
255,1,Jan,Mon,11,16.5,16.5,L,Classic,The Hawaiian Pizza
255,1,Jan,Mon,11,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
256,1,Jan,Mon,11,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
257,1,Jan,Mon,11,20.75,20.75,L,Chicken,The California Chicken Pizza
257,1,Jan,Mon,11,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
258,1,Jan,Mon,11,16.0,16.0,M,Classic,The Classic Deluxe Pizza
259,1,Jan,Mon,12,15.25,15.25,L,Classic,The Pepperoni Pizza
260,1,Jan,Mon,12,18.5,18.5,L,Veggie,The Five Cheese Pizza
260,1,Jan,Mon,12,20.5,20.5,L,Classic,The Greek Pizza
261,1,Jan,Mon,12,23.65,23.65,S,Supreme,The Brie Carre Pizza
262,1,Jan,Mon,12,16.75,16.75,M,Chicken,The California Chicken Pizza
263,1,Jan,Mon,12,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
264,1,Jan,Mon,13,16.0,16.0,M,Veggie,The Mexicana Pizza
265,1,Jan,Mon,13,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
265,1,Jan,Mon,13,20.25,20.25,L,Veggie,The Mexicana Pizza
265,1,Jan,Mon,13,16.25,16.25,M,Supreme,The Sicilian Pizza
265,1,Jan,Mon,13,20.75,20.75,L,Supreme,The Spicy Italian Pizza
266,1,Jan,Mon,13,16.5,16.5,M,Supreme,The Pepper Salami Pizza
267,1,Jan,Mon,13,17.95,17.95,L,Veggie,The Four Cheese Pizza
267,1,Jan,Mon,13,20.25,20.25,L,Veggie,The Mediterranean Pizza
267,1,Jan,Mon,13,12.0,12.0,S,Classic,The Napolitana Pizza
268,1,Jan,Mon,13,20.75,20.75,L,Supreme,The Italian Supreme Pizza
268,1,Jan,Mon,13,9.75,9.75,S,Classic,The Pepperoni Pizza
269,1,Jan,Mon,13,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
270,1,Jan,Mon,14,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
270,1,Jan,Mon,14,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
270,1,Jan,Mon,14,20.75,20.75,L,Chicken,The Thai Chicken Pizza
271,1,Jan,Mon,14,12.0,12.0,S,Classic,The Big Meat Pizza
271,2,Jan,Mon,14,16.75,33.5,M,Chicken,The California Chicken Pizza
271,2,Jan,Mon,14,16.75,33.5,M,Chicken,The Chicken Alfredo Pizza
271,2,Jan,Mon,14,20.75,41.5,L,Chicken,The Chicken Pesto Pizza
271,1,Jan,Mon,14,16.0,16.0,M,Classic,The Classic Deluxe Pizza
271,1,Jan,Mon,14,16.5,16.5,M,Supreme,The Italian Supreme Pizza
271,1,Jan,Mon,14,12.25,12.25,S,Supreme,The Sicilian Pizza
271,1,Jan,Mon,14,16.5,16.5,M,Supreme,The Soppressata Pizza
271,1,Jan,Mon,14,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
271,1,Jan,Mon,14,12.0,12.0,S,Classic,The Greek Pizza
272,1,Jan,Mon,14,16.5,16.5,M,Supreme,The Italian Supreme Pizza
273,1,Jan,Mon,14,12.5,12.5,S,Supreme,The Soppressata Pizza
274,1,Jan,Mon,14,17.95,17.95,L,Veggie,The Four Cheese Pizza
274,1,Jan,Mon,14,20.75,20.75,L,Chicken,The Thai Chicken Pizza
275,1,Jan,Mon,14,20.5,20.5,L,Classic,The Classic Deluxe Pizza
275,1,Jan,Mon,14,18.5,18.5,L,Veggie,The Five Cheese Pizza
275,1,Jan,Mon,14,9.75,9.75,S,Classic,The Pepperoni Pizza
275,1,Jan,Mon,14,16.25,16.25,M,Supreme,The Sicilian Pizza
276,1,Jan,Mon,15,18.5,18.5,L,Veggie,The Five Cheese Pizza
276,1,Jan,Mon,15,20.75,20.75,L,Supreme,The Spicy Italian Pizza
277,1,Jan,Mon,15,14.75,14.75,M,Veggie,The Four Cheese Pizza
278,1,Jan,Mon,15,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
278,1,Jan,Mon,15,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
279,1,Jan,Mon,16,16.75,16.75,M,Chicken,The California Chicken Pizza
279,1,Jan,Mon,16,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
280,1,Jan,Mon,16,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
280,1,Jan,Mon,16,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
281,1,Jan,Mon,16,12.25,12.25,S,Supreme,The Sicilian Pizza
282,1,Jan,Mon,16,12.0,12.0,S,Classic,The Classic Deluxe Pizza
282,1,Jan,Mon,16,18.5,18.5,L,Veggie,The Five Cheese Pizza
282,1,Jan,Mon,16,20.75,20.75,L,Supreme,The Pepper Salami Pizza
282,1,Jan,Mon,16,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
283,1,Jan,Mon,16,16.0,16.0,M,Classic,The Napolitana Pizza
284,1,Jan,Mon,16,14.75,14.75,M,Veggie,The Four Cheese Pizza
284,1,Jan,Mon,16,10.5,10.5,S,Classic,The Hawaiian Pizza
284,1,Jan,Mon,16,16.0,16.0,M,Classic,The Napolitana Pizza
285,1,Jan,Mon,16,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
286,1,Jan,Mon,17,16.5,16.5,M,Supreme,The Italian Supreme Pizza
286,1,Jan,Mon,17,20.75,20.75,L,Supreme,The Pepper Salami Pizza
287,1,Jan,Mon,17,16.5,16.5,M,Supreme,The Italian Supreme Pizza
287,1,Jan,Mon,17,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
287,1,Jan,Mon,17,12.5,12.5,M,Classic,The Pepperoni Pizza
287,1,Jan,Mon,17,12.25,12.25,S,Supreme,The Sicilian Pizza
288,1,Jan,Mon,17,23.65,23.65,S,Supreme,The Brie Carre Pizza
288,1,Jan,Mon,17,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
288,1,Jan,Mon,17,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
289,1,Jan,Mon,17,18.5,18.5,L,Veggie,The Five Cheese Pizza
290,1,Jan,Mon,17,12.0,12.0,S,Classic,The Classic Deluxe Pizza
290,1,Jan,Mon,17,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
291,1,Jan,Mon,17,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
291,2,Jan,Mon,17,16.75,33.5,M,Chicken,The Chicken Alfredo Pizza
291,1,Jan,Mon,17,14.75,14.75,M,Veggie,The Four Cheese Pizza
292,1,Jan,Mon,17,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
292,1,Jan,Mon,17,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
293,1,Jan,Mon,17,12.0,12.0,S,Classic,The Classic Deluxe Pizza
